ID,NAME,CITY,ZIP,COUNTY,PUGET_SOUND,STATE,POPULATION,LOCATION,NETWORK,DETAIL,CONTACT,ADDITIONAL_LOCATION_INFO,IMAGE_LINK,Timestamp,exists,lat_lon,type,location_desc,overhead,??,size,shelves,door,contents,photo,observation,ADDRESS,LAT,LON,exists_short
147,The Little Free Pantry,Seattle,98115.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-00-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/ir7vi96bjn999t2jstd6g2iss4/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vZOAwWNqaeowI7GCKDQNuASC8Fnxm-63MCaCIjI-kQAH6KnOfzehP8XCzfhe2bltu4l_BGe5yQdUn1uIo3J3pZbQxWnE76_Jx3rdm6TDbc-8aZcqkbnFaonkOj7Fz7CMpwVJxCN7Ml14P8y9PFKchij7ouAsAM1gRE-58XzQIpM86j6LZZMgcLjsgBwXnWCjgON?session=0&fife=s16383,,,,,,,,,,,,,,17th Ave NE & NE 85th St,47.690363999999995,-122.30996900000001,DONT KNOW
148,The Little Free Pantry - Beacon Hill,Seattle,98108.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Pantry + Fridge,https://www.thelittlefreepantries.org/find-a-pantry,,,,,,,,,,,,,,,,17th Ave S & S Ferdinand St,47.55925,-122.31014399999998,DONT KNOW
149,The Little Free Pantry,Seattle,98102.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0s-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/d2p2jlpk4fdkccifg6oglt4tus/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vb_6LKZj0czP8bOjso-IUfnSMJB7R8ZCgS4xj6T6WU6pfMpNx2hMBjaPTwKJaXj4bRnKArKmWqNIx1WsL29hWIlqkHg5CDc3UARvLSRa6Uo4SB7FvkrBFr5gF5l_LQUWmW25agMDETFb575HfKYl4l9GPQOmbIoHsszTd3h0BTeMyimWaEnqII_QcZSBGcAXnsa?session=0&fife=s16383,,,,,,,,,,,,,,2000 Franklin Ave E,47.637015,-122.324607,DONT KNOW
150,The Little Free Pantry,Seattle,98122.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0o-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/2nb4obeo5g10hqcg8324ec6o84/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vaNbQ-E-cYSb8eZYNuoUQ9exokjeUsaQ7104oBEgjAxNBvE9J4qaSh0FskammEclgmKbb0dkRHyxEweCPIoEjrBHayJuhrSp19hedKH3CWGp2r-mnNryldWoEEu6cZRI0P1glVZiIiQX38Je-Th88HBMCeuOVNGpKJszw5ynhps2cnkjhy9ubGfndCFr1LKU3MB?session=0&fife=s16383,,,,,,,,,,,,,,201 22nd Ave,47.603618,-122.30378100000001,DONT KNOW
151,The Little Free Pantry,Seattle,98144.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-14-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/50oshb7cm6paf1a1djvrqm16o0/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vbqUfl3I-pl8_RjsNGg04-EbEGnttHBZbukoH26LUFsuJ4o3cKy6GWL6Ab0KQVf0BXWyEiCeNuEVdFs7htoh2CBflw7d4eFGH-W-1yfH9QFvnKTIoPCwDKtN3WuT6CM4vxFkGwNNRLN1uOX6u9s7CHO4oYSz1GJ1mtyFsDK6Ig-WOY9RNSt_WqK7bU_jkKU2u4?session=0&fife=s16383,,,,,,,,,,,,,,2120 21st Ave S,47.583870000000005,-122.30558800000001,DONT KNOW
152,The Mama's LFP,Seattle,98122.0,King,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,kjacobs556@gmail.com,On E. Alder across from Powell Barnett Park,https://doc-10-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/f4j18vtpjtnc4q8t8qak67u3g8/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vb08ljrshSTgjPI5xo9yRB03ruaXi4YIPJu9lFeJuh7EmeQs0Ao2iVH47L0HgoqCfANrXdjIzYRetp7p8Q-WoGt3k1DRTA0O-HEx8u_A3gYpOuJtZ8929vxJIoL-CLM1tRHq_SC6r71V4LvsIE7i1jzVamktm4m-azWMlJiyL7-Vcooo9WOCrVy7_Y9v8kXKaw?session=0&fife=s16383 http://mapping.littlefreepantry.org/media/pantry_images/e7b9d2917eec4e0db7f10b707caf0619/LFP_2.jpeg,2025/02/27 12:05:16 AM GMT+2,"Yes, it still exists.","(47.6040742, -122.2961450)",Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"15 H, 17 W, 13 L",2.0,Yes,"1 can baby formula, 4 packages gummy candy, one packet salad dressing mix, 2 packets instant soup, one packet instant oatmeal, mixed taffy candy.",https://drive.google.com/u/1/open?usp=forms_web&id=1ZOa7sh-PGywAgJq418ENp9WJzfvCjBlA,,217 28th Ave,47.604071000000005,-122.295937,YES
153,WPPC Little Free Pantry,Seattle,98103.0,King,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Pantry + Fridge,dhramsay@aol.com,,http://mapping.littlefreepantry.org/media/pantry_images/8f92519a0a164b1ba14146a1a2d5cfc0/IMG_1189_002.JPG,2025/01/26 12:35:08 AM GMT+2,"Yes, it still exists.","47.679437500000006, -122.355390625",Both fridge and non-refrigerated space,Non-profit organization (e.g. by a church of food bank),"Yes for the fridge, no for the unrefrigerated pantry",Outdoor with a cover,"40 H, 34 W, 11 L",5.0,"Has a bolt, doors are misaligned, making it hard to latch","Fridge: 12+ each: Salads, sandwiches, cut fresh fruit. Half dozen deli containers (U District Food Bank made a drop off when I was there. Several people were apparently waiting for the food to arrive)
Pantry: Box of cereal, 2 boxes puppy chow, 1 tortillas, 6 cans ready to heat meals",https://drive.google.com/u/1/open?usp=forms_web&id=1Ieu8CUvKPh2-Jn6rmVIA5u4iivBUDqKE,,225 N 70th St,47.679294000000006,-122.355368,YES
154,The Little Free Pantry,Seattle,98144.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,2025/01/24 8:34:23 PM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,2544 Beacon Ave S,47.57980100000002,-122.31256399999998,NO
155,The Little Free Pantry,Seattle,98112.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0o-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/cfp7fgdjggphmlivtg6ivasvj8/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vYQYQNnnxHIIyRFxxUCyeOOjn82glminJpGS6FTBej4N0-pxnguAZI3XMTMhl0f5bXgTYX3Ug7ewlaKtY7plls5NBYTEd0L8CsSRxDlP-z54SRdAFx9pXah0lHKSIZJ4aP6V02h6U3vPr76TCOi1u7exxk9XM5nk6pYspGtmojPjJUEQx7mb5dcFwMtkrQYVBY5?session=0&fife=s16383,2025/02/27 1:09:09 AM GMT+2,"Yes, it still exists.","47.6215375, -122.29835937499999",Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"18 H,  20 W, 15 L",1.0,Yes,2 can navy beans,https://drive.google.com/u/1/open?usp=forms_web&id=1akgG8mf4rfjo9Ac43QAafjxdIeHZyQZj,This is located in a cul-de-sac at 26th and Thomas St. ,2557 E Madison St,47.621729999999985,-122.298654,YES
156,The Little Free Pantry,Seattle,98146.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0o-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/13q44jqjfjerpjrpctkmq5jpco/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vajyqNfSsBn_NSvq1qYOLjVjnb1qmoen5x-wjEJcS_-4R4qKUGwqj0H2XEUL0FJIN58tsQaaDpVgAYyZLxFxYncZBf1KHZXYf-uyOZQZ26P9wHE7VWR1bAgm5c0rtaV1AoVnXDch49pb7EYRe7KcYwrdoafnN-_imy0sFgTkUV7gL_lyWlFqbbYkH6ETBSYadEL?session=0&fife=s16383,2025/02/25 12:58:29 AM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,2609 SW 106th St,47.50815899999999,-122.366161,NO
157,The Little Free Pantry,Seattle,98122.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,skkent@seattleschools.org,,,2025/02/27 12:58:51 AM GMT+2,"Yes, it still exists.","(47.6151248, -122.2980219)",Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Outdoor with a cover,"17 H, 15 W, 15 L",2.0,Yes,"4 boxes spice rub, 3 cans peas, two tampons, bin of fresh potatoes and apples ( next to the pantry) ",https://drive.google.com/u/1/open?usp=forms_web&id=1Oc__w3nsa7_BDJCy6m5dWNFbnC0xRlJw,,2615 E Pine St,47.61509000000001,-122.298123,YES
158,The Little Free Pantry - Leschi,Seattle,98122.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Pantry + Fridge,https://www.thelittlefreepantries.org/find-a-pantry,,,2025/02/27 12:45:28 AM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,2702 E Fir St,47.602612,-122.29800399999999,NO
159,The Little Free Pantry,Seattle,98108.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/rqsjgvr77ugjr64s3nv7es3gvs/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vaNA_OdcTYNdFKpvNOnsYIFupcZFXXwLSt0HxXd4OWGuD-0eiSmb45DEpZ9L67L6UL1YgeQCeG8MifH05hj5IqBKPTcEGVTd-oeaJBYNjrI0cJm5hKRtfFZEuNIGjLA517Aoca-lSr6scH7Gdrdrp3hG4SsQ4vMLyLRB2JMphCqEYPrdn0hAwuJ4t5U_tdHjzmd?session=0&fife=s16383,,,,,,,,,,,,,,2801 S Alaska Place,47.560826000000006,-122.296603,DONT KNOW
160,The Little Free Pantry,Seattle,98122.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,At YMCA central area food bank,https://doc-00-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/vosqlne9qd9odp36argv2fs5u4/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vZVxW_TaIjQkQO0khDliUd9-FwVLUqq7FQqGmfwMvyOWV4n4fTk5cqhqaeSra1Zsr4pf79NyQ0hn9HIGbZifKYYgwNrqJWIzm8mL91Qy3nLTREvaGY2I8cePdWBgElmkH75fXIgEYNxBflbiz_jc0dMELxCfdRXWfN2htFvZYAH6y5JPcN0jCWGLCdVBx4hTt5T?session=0&fife=s16383,2025/02/27 12:19:53 AM GMT+2,"Yes, it still exists.","(47.6082256, -122.2953349)",Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor with a cover,"60 H, 24 W, 15L",5.0,Yes,"5 cans spaghetti sauce, 5 cans corn, 2 cans green  beans, 1 box crackers.",https://drive.google.com/u/1/open?usp=forms_web&id=1XAVd45nWO3FIK2_LOAnU9x1P3jvGoOJf,Very large pantry at YWCA.,2820 E Cherry St,47.608268,-122.29564700000002,YES
161,Alki Elementary School Free Little Pantry,Seattle,98116.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,face@alkipta.com,,https://drive.google.com/file/d/1GARcpix86vGSMSc2BMHwXUCU86KMwGQm/view,2025/01/29 3:50:14 AM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,3010 59th Ave SW,47.57734099999999,-122.408046,NO
162,The Little Free Pantry,Seattle,98144.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,,,,,,,,,,,,,,3025 S Estelle St,47.57218000000001,-122.29213100000001,DONT KNOW
163,The Little Free Pantry,Seattle,98116.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,2025/01/29 3:03:42 AM GMT+2,"Yes, it still exists.","(47.5758849, -122.3861912)",Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor with a cover,"33 H, 37 W, 17 L",3.0,Yes,"3 box mac n cheese, 1 can soup, 1 can Vienna sausage, 1 can tuna, 4 baggies of cereal, 1 packet oatmeal, 3 packets of dog food, two packets of cat food, two packets of pet treats, tampons and pad singles. ",https://drive.google.com/u/1/open?usp=forms_web&id=1gns6_RA6AbqaN7FIoHITWvDBKHd50HYM,,3050 California Ave SW,47.575738,-122.38674,YES
164,The Little Free Pantry,Seattle,98108.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,,,,,,,,,,,,,,3100 S Alaska St,47.560895,-122.292195,DONT KNOW
165,The Little Free Pantry,Seattle,98122.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/oio84uoinnu1gmk1nttspr331o/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vaNw0cyRHQl-bR6_9bEN61Tf5S35O0boUSGmP1iJ9pjmohcUc1KD5XWoRe_ifkeshZPK0hbcZdCwxxCd0T_lBjAOH-gnvg6W0tXuH0YE2Yfc16vS5zSiRZZzasHrNH18jucMFaIkcIPWheAIY-ukmq7R1KNhwHHI8MYkZD8W-e_rJjc-JUQXtilCgJDrKaoH6Ul?session=0&fife=s16383,,,,,,,,,,,,,,3103 E Olive St,47.616260999999994,-122.29234700000002,DONT KNOW
166,The Little Free Pantry,Seattle,98199.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/0ccide1i7t6c7o6l0ropqb3uc8/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vY1ZnmYo4JE-c7bU5Ovve2bMXkr9n87NeOuCOAIb6PAK5Gz63skCWK32mqNCKBYnu6vyDobeVc3xfM4gUE84enZoOgOuBsiKXKwA65HRRJI7WelFL1tF_h3692887z0SSPDS-ixyr6J8W-aWk-Hbno6sxiQWRGAqPUT7sGSJrTV80mToG_SEfxJk9guTgWS1U5n?session=0&fife=s16383,2025/01/26 9:30:39 PM GMT+2,"Yes, it still exists.",,Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Outdoor without a cover,"30 h, 20 w , 23 l",2.0,Yes,Books,https://drive.google.com/u/1/open?usp=forms_web&id=1xr0Oj6kUYL52hqPqFfffQT7S-iogEJe6,,3219 Magnolia Blvd W,47.649338,-122.41435,YES
167,The Little Free Pantry,Seattle,98199.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/g3d7rkflk4gscdu62acf1os69o/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vYU1tuO7P2gFV2wYOrRmmRHeQ3eebIP3_c4EnyfQKrUGPHGm9Mzp7RZf4YlpZ9Csu0tfGTOuaDsHCFi3EhOyGFJLH-pdCFdmhFdk6rmJQ-nKuCv2GLyBO_HXz3LDpHB8tc8whARBvnEIFwv_bH6rljlztAyZlWUxnsxPSREdVlGFcTuEGZkcBwZeUEjjdrUBaf7?session=0&fife=s16383,2025/01/26 8:21:11 PM GMT+2,"Yes, it still exists.",,Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Outdoor without a cover,"27H, 25w, 32L",0.0,Yes,"6 cans of beans and soup, jugs of sauce and turkey gravy, few loose tea bags",https://drive.google.com/u/1/open?usp=forms_web&id=1Uv81wdQeHUHuGFJ55TqglSKyBgagoq8w,,3244 31st Ave W,47.650067,-122.396829,YES
168,The Little Free Pantry,Seattle,98126.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,2025/01/29 2:48:39 AM GMT+2,"Yes, it still exists.","(47.5731466, -122.3797927)",Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"17 H, 20 W, 14.5 L",1.0,Yes,"1jar olives, 1 package pinto beans, 1can spaghetti, 1 can tomato sauce, 7 packets instant oatmeal, 2 packets of stew. ",https://drive.google.com/u/1/open?usp=forms_web&id=1WnCyOFmvqswvntVBGjUhDsy9LXjp-5wX,,3278 38th Ave SW,47.57321200000001,-122.38009,YES
169,The Little Free Pantry,Seattle,98144.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/3a27rgo3vgnt40ee271j83jafk/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vY_dLoG1Xu-2vWId8TebCdaYWYGDd8DX3q5mP2QugWtVdM_aStZHeTK-cKdEPUSMvr5lvOkELKnmK_8PLftmT91oU_Qy4KeTXRkRHi_bywP4ZZMFp4fVmH7gJJVCUBwD4kWmBP63X5haTmdtN1A2Wp7xGd6D1vj5V1e32sJw_Ofc5TFe3iQzNKZskulHs1wo_Dg?session=0&fife=s16383,,,,,,,,,,,,,,3309 S Mt Baker Blvd,47.575996999999994,-122.29082500000001,DONT KNOW
170,The Little Free Pantry,Seattle,98144.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-08-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/6f98fq5gvte4icf8umq4kevpsk/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vbI3iKnX8ohHiZ46or31WM512QsOcanHVQENjsR6zNrvqtrKRnAlK6YguimGiCTt85ngRzGpFMKk3lljhGxODKcsuYl2de6rYLEfsgRJoiMkyC-wlRLt62wnRyVWUBpLAUrFzf-HJMONZu6gt_PPv_PqMPo__rEzfX2vvbKFHyb_OtBUCDp5zZeH-bqYJ5oCro?session=0&fife=s16383,,,,,,,,,,,,,,3311 Wetmore Ave S,47.57394200000001,-122.29338300000002,DONT KNOW
171,The Little Free Pantry,Seattle,98144.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-04-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/bd67en4p5er7gghi15v4lsr4qc/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vbBZqc4Fl3jHrlT7GncmKd5_pt6SQ_gwCUXz4KJIkBVJfQGMcE8NRyPxGkaZfqszU6-QYIfvqJUseR9W6ItKAxc8cyBQitJ9yB6zChrmq9mkH9_KdsuolWhWpU-E0Z095M9sU1Z5RyTC_IXqIRPq1KeIMHHfpSIntJQROT9j_edTdwcRXdX_bdzNATvtZYGfeM?session=0&fife=s16383,,,,,,,,,,,,,,3315 16th Ave South,47.57362600000001,-122.312538,DONT KNOW
172,Fremont Little Free Pantry,Seattle,98103.0,King,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,emiller@theochocolate.com,,https://doc-0k-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/j8b2fiqasu4kponfl6a47a1a6k/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1va6Mc09w7dhlKCMiAeZ8WtpM3lSfoR3bkX0DhemHOzZr2fo_9zN_-HtnRs0MnjMm3QF1sSGU30Vb-6JKWpHw9TpDjXojxRj64S_JJDzuIy1f1GGNET-nE3moEi_JtCE01Nwy4rDztL803xOpVzHvEOwDe_1IV96guUwyPqBVD0_-zaJHCDGVXHR9w4BtFnOQyw?session=0&fife=s16383 http://mapping.littlefreepantry.org/media/pantry_images/9bf00ac55e884722afb9663c32fc66f0/FLP_1.PNG,2025/02/02 2:01:08 AM GMT+2,"Yes, it still exists.",,Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"20, 20, 20",1.0,Yes,"8 cans of green beans, 2 cans of pork w juices, one open bag of rice, one can of tuna, one box of spaghetti, one bag of Brussels sprouts",https://drive.google.com/u/1/open?usp=forms_web&id=1Q-JCEu-7SEUCMIgyN-TeWbOMpk4EiG8f,,3401 Phinney Ave N,47.650786,-122.35463000000001,YES
173,The Little Free Pantry,Seattle,98144.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,,,,,,,,,,,,,,3414 35th Ave S,47.571916,-122.28880500000001,DONT KNOW
174,The Little Free Pantry,Seattle,98144.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-10-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/p1vhdbnbvc13413pgv9uc2elb8/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vYJFxeyHq1rnrKqrtVlQ3PRqomhAkEkf9ro18DcPJ5K3AgYxXkGif2sdFS4kY-Y93vPKmL4V-N1F0HrKbEIBVHn6NJrjvy41kjw34S7skM4rM6f_ytKlJcr_DPzdEoYODo3rbETcmzioe2rG9xh5ktkBRAE1TEd6ykkKqYVFHQZbkq0iV6b7s-Wz0TotzbgYY0?session=0&fife=s16383,,,,,,,,,,,,,,3422 19th Ave S,47.57260500000001,-122.30667199999999,DONT KNOW
175,The Little Free Pantry,Seattle,98103.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,206-973-4470; www.evo.com,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/alhe4oufallv2nvo1lv2l1ehhc/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vb9N5uESepmMnZGsYpPJyCUCFuvWjgaFipO1UAEkJj2M_G9HPhAbf0bquf2SG9yZlCcY1Fa7tTvxtIh1LnYcHG3f4K3esvO_bKRtMO1qG-0wmxY3CgONWjQdgtbQriA2Mt8-FL4cNdI5kboBEYQwUyKfT5sx1nmHfkhD902oRHD2-jDE2HV9mIaB9yoe2avcnA?session=0&fife=s16383,2025/02/25 2:15:07 AM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,3500 Stone Way N,47.64957,-122.342606,NO
176,The Little Free Pantry,Seattle,98118.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/coft2777vd3ppssg8arrmt45n0/1657744728250/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vaAseHSrWSKCbW3V0U6SjKHpyx-SXdoeTnDiMEYhT5zbf9wOJvZJI24SkTFVTzMlAKpXKiv95YaZdr9GhFn5QXLPNSj5u2uJIX-eBSbxBbHmb-Ieshv4CuQVDPq3RSUO2dhbaJT_e1_g3z75L6HRn-X0ZEjE5mVEhUcCvjyltp5MSicrOXweQ0D91mtAZGMbM0?session=0&fife=s16383,,,,,,,,,,,,,,3536 S Hudson St,47.557087000000024,-122.287185,DONT KNOW
177,The Little Free Pantry,Seattle,98115.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-14-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/q40c3vmd8easbaruhe39j0sou0/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vbNM0_P16MmdN4aFrw_RXGyTlzz6Hv_U9qooTn47I_i7dLuOUQAcnPr9Hk0dGJ92Q-0LAErhqYxSJWnRHbMG4AWuoY-VwNpxqTkR68ZZ4MV7mMKaMI0aiyWSLoLtS683aA7s72nMnxqMgVAVujsTDWFkNNjS1IW9oh9XlXYNPsAqufLJlgCgjUhHKf3GarcKQT9?session=0&fife=s16383,2025/02/25 2:33:27 AM GMT+2,"Yes, it still exists.","47.6903375, -122.28804687499999",Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Outdoor without a cover,"'18 H, '18 W, '14 L",1.0,No,box of pasta,https://drive.google.com/u/1/open?usp=forms_web&id=1vMZbODIyL4PQnTQl0yDWo5cbkNb9p0jT,There' a solar powered light on the stand,3554 NE 85th St,47.690359999999984,-122.28809600000001,YES
178,The Little Free Pantry,Seattle,98125.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-14-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/qsi48l4hlt62tquightq81li08/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vaEJ3YgJcygsXBPJP9tZmBMgDn1JsEfKMTfPifmQFcYna47jA33AMgNLhetvTeEtI82f0TVA_FkjZtnQEK9f-JyEmeX06mscZqFZIsu7OJhj7fSVjxbfQ7H04CaDFEgDS6ZjSQJBg__6jN-XNxF0xx737W4Bv4oCPzWeadzhh5isa-cnrCFNNmLhtUyIwK32TI?session=0&fife=s16383,,,,,,,,,,,,,,3621 NE 110th St,47.708316999999994,-122.28835499999998,DONT KNOW
